gene_symbol,degree,betweenness,combined_score,is_hub,is_druggable,small_molecule,antibody,other_modality
FKBP8,0.001539408866995074,8.725384661906854e-05,0.0008133313568070712,False,True,False,False,True
CDC42EP4,0.001539408866995074,8.700357362998681e-05,0.0008132062203125304,False,True,False,False,True
COL8A2,0.001539408866995074,8.502113193352504e-05,0.0008122149994642995,False,True,False,False,True
CRCP,0.0012315270935960591,0.0003925471049655563,0.0008120370992808077,False,True,False,False,True
SLC35B2,0.0012315270935960591,0.00038958185196459036,0.0008105544727803248,False,True,False,False,True
HGD,0.0012315270935960591,0.0003861841188758613,0.0008088556062359602,False,True,False,False,True
MS4A2,0.001539408866995074,7.621419960324421e-05,0.000807811533299159,False,True,False,False,True
TACSTD2,0.0012315270935960591,0.00038262425193928955,0.0008070756727676743,False,True,False,False,True
MEF2A,0.001539408866995074,7.205892144736976e-05,0.0008057338942212219,False,True,False,False,True
SEPT6,0.001539408866995074,6.961748023263132e-05,0.0008045131736138527,False,False,False,False,False
MIS18BP1,0.001539408866995074,6.572839037372722e-05,0.0008025686286844006,False,True,False,False,True
CIITA,0.0012315270935960591,0.00037259762830487016,0.0008020623609504647,False,True,False,False,True
TTC21A,0.0012315270935960591,0.00036714451081028184,0.0007993358022031705,False,False,False,False,False
SOSTDC1,0.0012315270935960591,0.00036714451081028184,0.0007993358022031705,False,True,False,False,True
ASAH1,0.0012315270935960591,0.00036714451081028184,0.0007993358022031705,False,True,False,False,True
EIF1AD,0.0012315270935960591,0.00036714451081028184,0.0007993358022031705,False,True,False,False,True
TFE3,0.0012315270935960591,0.00036714451081028184,0.0007993358022031705,False,True,False,False,True
IVL,0.0012315270935960591,0.00036714451081028184,0.0007993358022031705,False,True,False,False,True
GJB4,0.0012315270935960591,0.0003671445108102818,0.0007993358022031704,False,True,False,False,True
TMOD2,0.001539408866995074,5.915817605480943e-05,0.0007992835215249417,False,True,False,False,True
DEFB104A,0.0012315270935960591,0.00036686004967070775,0.0007991935716333834,False,True,False,False,True
DEFB104B,0.0012315270935960591,0.00036686004967070775,0.0007991935716333834,False,False,False,False,False
SPRY4,0.001539408866995074,5.768824925583305e-05,0.0007985485581254535,False,True,False,False,True
PRDM16,0.001539408866995074,5.319392198457257e-05,0.0007963013944898233,False,True,False,False,True
HMGA1,0.001539408866995074,5.3078339829765174e-05,0.0007962436034124196,False,True,False,False,True
AFF4,0.001539408866995074,5.0301095974824434e-05,0.0007948549814849492,False,True,False,False,True
MYLPF,0.001539408866995074,4.978416762864501e-05,0.0007945965173118595,False,False,False,False,False
UBE2F,0.001539408866995074,4.8956235037867624e-05,0.0007941825510164708,False,True,False,False,True
RIF1,0.001539408866995074,4.837064279203854e-05,0.0007938897548935563,False,True,False,False,True
KRT19,0.001539408866995074,4.8064449023925924e-05,0.0007937366580094999,False,True,False,False,True
FOXD3,0.001539408866995074,4.783304118625687e-05,0.0007936209540906654,False,False,False,False,False
EIF4G2,0.001539408866995074,4.748757251450693e-05,0.0007934482197547904,False,True,False,False,True
MAMLD1,0.001539408866995074,4.7147753230972394e-05,0.0007932783101130232,False,False,False,False,False
CDH11,0.001539408866995074,4.4432723484828075e-05,0.000791920795239951,False,True,False,False,True
KLRC2,0.001539408866995074,4.439681860798908e-05,0.0007919028428015315,False,True,False,False,True
LIPA,0.001539408866995074,4.074809542137306e-05,0.0007900784812082235,False,True,False,False,True
SCD5,0.001539408866995074,3.377013712217458e-05,0.0007865895020586242,False,True,False,False,True
SHOC2,0.001539408866995074,3.2245720588395174e-05,0.0007858272937917345,False,True,False,False,True
TIMP3,0.001539408866995074,3.179540295703453e-05,0.0007856021349760543,False,True,False,False,True
KDM5B,0.001539408866995074,3.070382578583582e-05,0.0007850563463904549,False,True,False,False,True
NLRP1,0.001539408866995074,2.856874969962706e-05,0.0007839888083473505,False,True,False,False,True
TK2,0.001539408866995074,2.7607878221965262e-05,0.0007835083726085196,False,True,False,False,True
AP3D1,0.0012315270935960591,0.0003346868090881501,0.0007831069513421046,False,True,False,False,True
ACE,0.001539408866995074,2.4781066891733216e-05,0.0007820949669434036,False,True,False,False,True
PSMG1,0.001539408866995074,2.4284167152045548e-05,0.0007818465170735597,False,True,False,False,True
KERA,0.001539408866995074,1.8652144430678897e-05,0.0007790305057128764,False,True,False,False,True
NCAPG,0.001539408866995074,1.761311888700861e-05,0.0007785109929410413,False,True,False,False,True
ESRRB,0.001539408866995074,1.6868876342722956e-05,0.0007781388716688985,False,True,False,False,True
COL9A2,0.001539408866995074,1.1923840314271275e-05,0.0007756663536546727,False,True,False,False,True
SH2B3,0.001539408866995074,1.055597990388578e-05,0.0007749824234494799,False,True,False,False,True
NFE2L1,0.0009236453201970443,0.0006253645675674223,0.0007745049438822333,False,True,False,False,True
SYT4,0.001539408866995074,9.111653029656618e-06,0.0007742602600123653,False,True,False,False,True
PER1,0.001539408866995074,8.708241989348616e-06,0.0007740585544922113,False,True,False,False,True
CD276,0.001539408866995074,7.380606678828432e-06,0.0007733947368369512,False,True,False,False,True
GRK6,0.001539408866995074,6.926991253693381e-06,0.0007731679291243837,False,True,False,False,True
RGS18,0.001539408866995074,6.728802574713679e-06,0.0007730688347848938,False,True,False,False,True
RGS13,0.001539408866995074,6.728802574713679e-06,0.0007730688347848938,False,True,False,False,True
RGS3,0.001539408866995074,6.728802574713679e-06,0.0007730688347848938,False,True,False,False,True
CLDN4,0.001539408866995074,6.12154220461248e-06,0.0007727652045998433,False,True,False,False,True
ORC4,0.0012315270935960591,0.00031343422578031417,0.0007724806596881866,False,True,False,False,True
DEPDC5,0.001539408866995074,5.09801632551703e-06,0.0007722534416602954,False,True,False,False,True
TET1,0.001539408866995074,4.9842703771349886e-06,0.0007721965686861045,False,True,False,False,True
SOX17,0.001539408866995074,4.6196586767209805e-06,0.0007720142628358975,False,False,False,False,False
PPBP,0.001539408866995074,3.904562632594859e-06,0.0007716567148138344,False,True,False,False,True
TMOD4,0.001539408866995074,2.2666234632223713e-06,0.0007708377452291482,False,False,False,False,False
HEYL,0.001539408866995074,1.184633949549481e-06,0.0007702967504723117,False,True,False,False,True
RPS6KA6,0.001539408866995074,8.026640344169354e-07,0.0007701057655147454,False,True,False,False,True
LOXL4,0.001539408866995074,5.938331197010901e-07,0.0007700013500573876,False,True,False,False,True
BFSP2,0.001539408866995074,3.476747261461002e-07,0.0007698782708606101,False,True,False,False,True
LGR6,0.001539408866995074,0.0,0.000769704433497537,False,True,False,False,True
FAM187A,0.001539408866995074,0.0,0.000769704433497537,False,True,False,False,True
CCDC103,0.001539408866995074,0.0,0.000769704433497537,False,False,False,False,False
RSPO4,0.001539408866995074,0.0,0.000769704433497537,False,True,False,False,True
RSPO3,0.001539408866995074,0.0,0.000769704433497537,False,True,False,False,True
MARK4,0.0012315270935960591,0.0002882985417263392,0.0007599128176611991,False,True,False,False,True
MAT1A,0.0009236453201970443,0.0005908300509806957,0.00075723768558887,False,True,False,False,True
ATP2B4,0.0012315270935960591,0.0002825573835514249,0.000757042238573742,False,True,False,False,True
TNC,0.0012315270935960591,0.0002774556843644438,0.0007544913889802515,False,True,False,False,True
USF2,0.0012315270935960591,0.0002723170368028604,0.0007519220651994598,False,True,False,False,True
SAT1,0.0012315270935960591,0.000272112182069869,0.0007518196378329641,False,True,False,False,True
MXD1,0.0012315270935960591,0.0002685995232942335,0.0007500633084451463,False,True,False,False,True
NINL,0.0009236453201970443,0.0005662746103771041,0.0007449599652870741,False,True,False,False,True
LASP1,0.0012315270935960591,0.0002517227922627298,0.0007416249429293945,False,True,False,False,True
C5AR1,0.0012315270935960591,0.00024897601228961945,0.0007402515529428392,False,True,False,False,True
CHAC1,0.0012315270935960591,0.0002323733314465496,0.0007319502125213044,False,True,False,False,True
VKORC1,0.0009236453201970443,0.000522351784450394,0.0007229985523237192,False,True,False,False,True
SMG7,0.0012315270935960591,0.000208807869229268,0.0007201674814126636,False,True,False,False,True
L2HGDH,0.0012315270935960591,0.00020476609715346008,0.0007181465953747596,False,True,False,False,True
P2RX4,0.0012315270935960591,0.00019522102005098554,0.0007133740568235224,False,True,False,False,True
ATP7A,0.0009236453201970443,0.0005007378028406631,0.0007121915615188537,False,True,False,False,True
CASP14,0.0012315270935960591,0.00018328779426556686,0.000707407443930813,False,True,False,False,True
PDCD4,0.0012315270935960591,0.00018263516175976804,0.0007070811276779136,False,True,False,False,True
RGR,0.0012315270935960591,0.0001746834271088045,0.0007031052603524318,False,True,False,False,True
DLX5,0.0012315270935960591,0.00017359235812846192,0.0007025597258622605,False,True,False,False,True
GJB1,0.0009236453201970443,0.0004795413911090877,0.000701593355653066,False,True,False,False,True
FCHSD1,0.0006157635467980296,0.000786255139354562,0.0007010093430762957,False,True,False,False,True
LCA5,0.0009236453201970443,0.0004650842564891297,0.000694364788343087,False,False,False,False,False
NEFM,0.0012315270935960591,0.0001511500128358729,0.000691338553215966,False,True,False,False,True
KLK3,0.0012315270935960591,0.00014544165170730938,0.0006884843726516843,False,True,False,False,True
ATP10D,0.0009236453201970443,0.0004523780046563742,0.0006880116624267093,False,True,False,False,True
HGFAC,0.0006157635467980296,0.0007585199109292428,0.0006871417288636362,False,True,False,False,True
DUSP16,0.0012315270935960591,0.0001419040992508664,0.0006867155964234628,False,True,False,False,True
LARS,0.0012315270935960591,0.0001340188666022608,0.0006827729800991599,False,False,False,False,False
MAOB,0.0012315270935960591,0.00013212700978073848,0.0006818270516883988,False,True,False,False,True
KALRN,0.0012315270935960591,0.00013071810291638474,0.000681122598256222,False,True,False,False,True
TBX19,0.0012315270935960591,0.00012295053124128927,0.0006772388124186741,False,True,False,False,True
POU2F3,0.0012315270935960591,0.00012103513525130845,0.0006762811144236838,False,True,False,False,True
LCN1,0.0006157635467980296,0.0007339097401011316,0.0006748366434495806,False,True,False,False,True
MBNL1,0.0006157635467980296,0.0007339097401011316,0.0006748366434495806,False,True,False,False,True
RXFP3,0.0006157635467980296,0.0007339097401011316,0.0006748366434495806,False,True,False,False,True
PTMA,0.0006157635467980296,0.0007339097401011316,0.0006748366434495806,False,True,False,False,True
WBP2,0.0006157635467980296,0.0007339097401011316,0.0006748366434495806,False,True,False,False,True
SRRM4,0.0006157635467980296,0.0007339097401011316,0.0006748366434495806,False,True,False,False,True
FCGRT,0.0006157635467980296,0.0007339097401011316,0.0006748366434495806,False,True,False,False,True
TF,0.0012315270935960591,0.00011362806484910215,0.0006725775792225806,False,True,False,False,True
MLC1,0.0012315270935960591,0.00011343896056289571,0.0006724830270794774,False,True,False,False,True
CTH,0.0012315270935960591,0.000107841255886428,0.0006696841747412435,False,True,False,False,True
NAB1,0.0009236453201970443,0.00041186135023939203,0.0006677533352182182,False,True,False,False,True
RASSF6,0.0009236453201970443,0.00040693529514575184,0.000665290307671398,False,True,False,False,True
OSBP,0.0009236453201970443,0.0004064098670117467,0.0006650275936043955,False,True,False,False,True
GNE,0.0009236453201970443,0.00040018116818797456,0.0006619132441925094,False,True,False,False,True
KCNH3,0.0009236453201970443,0.0003973785455820381,0.0006605119328895411,False,True,False,False,True
KCNK5,0.0006157635467980296,0.0007023482200113607,0.0006590558834046951,False,True,False,False,True
ALCAM,0.0012315270935960591,8.546171196252766e-05,0.0006584944027792933,False,True,False,False,True
DMGDH,0.0009236453201970443,0.0003931438747160482,0.0006583945974565462,False,True,False,False,True
PYGB,0.0012315270935960591,8.425684690162636e-05,0.0006578919702488427,False,True,False,False,True
PSAP,0.0009236453201970443,0.0003887179162248057,0.000656181618210925,False,True,False,False,True
KCNN3,0.0012315270935960591,8.049701154201997e-05,0.0006560120525690396,False,True,False,False,True
BTN3A1,0.0009236453201970443,0.0003865967661058215,0.0006551210431514329,False,True,False,False,True
PTGDS,0.0012315270935960591,7.835469366390433e-05,0.0006549408936299818,False,True,False,False,True
COPG1,0.0012315270935960591,7.632884571500625e-05,0.0006539279696555327,False,True,False,False,True
CGNL1,0.0012315270935960591,7.546384654343167e-05,0.0006534954700697454,False,True,False,False,True
AVPR1B,0.0012315270935960591,7.50284434432762e-05,0.0006532777685196677,False,True,False,False,True
MYO9B,0.0006157635467980296,0.0006906202710351729,0.0006531919089166013,False,True,False,False,True
SYAP1,0.0009236453201970443,0.00038245646712775335,0.0006530508936623988,False,True,False,False,True
PTPN14,0.0012315270935960591,7.368276338832444e-05,0.0006526049284921918,False,True,False,False,True
SH2D3C,0.0009236453201970443,0.00038012751516585996,0.0006518864176814521,False,True,False,False,True
SLC22A18,0.0009236453201970443,0.00037951560824646803,0.0006515804642217562,False,False,False,False,False
ZNF598,0.0012315270935960591,6.888981332693782e-05,0.0006502084534614985,False,False,False,False,False
GIP,0.0009236453201970443,0.0003754731194180314,0.0006495592198075378,False,True,False,False,True
CHST8,0.0009236453201970443,0.00037466134501951636,0.0006491533326082803,False,True,False,False,True
NR2F6,0.0009236453201970443,0.0003744952299219303,0.0006490702750594873,False,True,False,False,True
DCAF11,0.0012315270935960591,6.659152891877621e-05,0.0006490593112574176,False,True,False,False,True
GULP1,0.0009236453201970443,0.00037440848963063986,0.000649026904913842,False,True,False,False,True
ARPC5,0.0009236453201970443,0.00037233806488279705,0.0006479916925399207,False,True,False,False,True
RHOBTB2,0.0012315270935960591,6.425516044065887e-05,0.000647891127018359,False,True,False,False,True
ABCA7,0.0012315270935960591,6.361337206870206e-05,0.0006475702328323806,False,True,False,False,True
